TrackID,Time,Velocity,LongitudeGPS,LatitudeGPS
1413,73000000,43.6,135.4666978,34.7146789
1413,73000100,43.3,135.4667061,34.7146718
1413,73000200,43.1,135.4667142,34.7146649
1413,73000300,42.5,135.4667222,34.7146581
1413,73000400,42.4,135.4667299,34.7146514
1413,73000500,42.3,135.4667375,34.7146447
1413,73000600,41.9,135.466745,34.7146379
1413,73000700,41.9,135.4667526,34.7146312
1413,73000800,41.6,135.4667603,34.7146246
1413,73000900,41.6,135.466768,34.7146182
1413,73001000,41.0,135.4667757,34.7146119
1413,73001100,40.2,135.4667834,34.7146056
1413,73001200,39.8,135.4667909,34.7145994
1413,73001300,39.4,135.4667982,34.7145931
1413,73001400,39.2,135.4668054,34.7145867
1413,73001500,38.9,135.4668124,34.7145803
1413,73001600,38.9,135.4668193,34.7145737
1413,73001700,37.8,135.4668262,34.7145671
1413,73001800,37.6,135.4668329,34.7145606
1413,73001900,37.5,135.4668393,34.714554
1413,73002000,37.7,135.4668454,34.7145475
1413,73002100,37.9,135.4668513,34.714541
1413,73002200,36.9,135.466857,34.7145346
1413,73002300,36.4,135.4668628,34.7145282
1413,73002400,36.1,135.4668687,34.7145219
1413,73002500,35.8,135.466875,34.7145154
1413,73002600,35.8,135.4668818,34.7145089
1413,73002700,35.2,135.466889,34.7145022
1413,73002800,35.1,135.4668967,34.7144953
1413,73002900,35.1,135.4669044,34.7144882
1413,73003000,35.0,135.4669121,34.7144811
1413,73003100,35.0,135.4669193,34.7144739
1413,73003200,35.8,135.4669261,34.7144668
1413,73003300,35.2,135.4669325,34.7144601
1413,73003400,35.0,135.4669385,34.7144535
1413,73003500,35.3,135.4669445,34.7144472
1413,73003600,35.3,135.4669505,34.714441
1413,73003700,35.5,135.4669565,34.7144351
1413,73003800,35.4,135.4669626,34.7144294
1413,73003900,35.8,135.4669685,34.714424
1413,73004000,34.8,135.4669742,34.7144189
1413,73004100,34.5,135.4669796,34.7144142
1413,73004200,33.7,135.4669847,34.7144097
1413,73004300,33.7,135.4669895,34.7144053
1413,73004400,33.7,135.4669941,34.7144008
1413,73004500,33.7,135.4669987,34.7143961
1413,73004600,33.7,135.4670034,34.7143911
1413,73004700,33.7,135.4670083,34.714386
1413,73004800,33.7,135.4670133,34.7143808
1413,73004900,34.4,135.4670182,34.7143756
1413,73005000,34.1,135.4670232,34.7143705
1413,73005100,33.8,135.4670282,34.7143652
1413,73005200,33.6,135.4670333,34.7143597
1413,73005300,33.3,135.4670387,34.7143539
1413,73005400,35.0,135.4670442,34.7143479
1413,73005500,35.6,135.4670497,34.7143417
1413,73005600,36.1,135.4670551,34.7143356
1413,73005700,35.4,135.4670604,34.7143295
1413,73005800,34.7,135.4670654,34.7143236
1413,73005900,33.6,135.4670703,34.7143178
1413,73006000,33.6,135.4670751,34.7143123
1413,73006100,32.5,135.4670798,34.7143069
1413,73006200,32.1,135.4670845,34.7143019
1413,73006300,32.0,135.467089,34.7142971
1413,73006400,31.9,135.4670935,34.7142925
1413,73006500,31.9,135.4670978,34.7142881
1413,73006600,31.8,135.4671018,34.7142839
1413,73006700,31.4,135.4671055,34.7142797
1413,73006800,30.9,135.4671089,34.7142756
1413,73006900,30.6,135.4671122,34.7142714
1413,73007000,29.7,135.4671154,34.7142673
1413,73007100,28.8,135.4671188,34.7142632
1413,73007200,27.7,135.4671223,34.7142591
1413,73007300,26.8,135.467126,34.714255
1413,73007400,26.1,135.4671298,34.714251
1413,73007500,25.8,135.4671337,34.714247
1413,73007600,25.6,135.4671374,34.7142431
1413,73007700,25.0,135.467141,34.7142393
1413,73007800,24.3,135.4671444,34.7142357
1413,73007900,21.6,135.4671477,34.7142323
1413,73008000,20.4,135.467151,34.7142291
1413,73008100,17.1,135.4671542,34.7142262
1413,73008200,17.3,135.4671574,34.7142235
1413,73008300,16.8,135.4671604,34.7142208
1413,73008400,16.3,135.4671632,34.7142181
1413,73008500,15.8,135.4671658,34.7142152
1413,73008600,15.4,135.4671682,34.7142121
1413,73008700,14.9,135.4671706,34.7142088
1413,73008800,14.4,135.4671729,34.7142052
1413,73008900,14.8,135.4671754,34.7142015
1413,73009000,14.2,135.467178,34.7141978
1413,73009100,15.2,135.4671807,34.7141942
1413,73009200,15.2,135.4671835,34.7141906
1413,73009300,15.8,135.4671864,34.7141871
1413,73009400,15.8,135.4671892,34.7141837
1413,73009500,15.9,135.4671921,34.7141804
1413,73009600,15.6,135.4671948,34.7141772
1413,73009700,15.3,135.4671976,34.7141741
1413,73009800,14.4,135.4672002,34.714171
1413,73009900,13.1,135.4672029,34.714168
1413,73010000,10.9,135.4672055,34.714165
1413,73010100,12.2,135.4672081,34.7141619
1413,73010200,11.5,135.4672107,34.7141589
1413,73010300,11.5,135.4672133,34.7141559
1413,73010400,12.0,135.4672158,34.714153
1413,73010500,12.8,135.4672183,34.7141502
1413,73010600,12.9,135.4672208,34.7141475
1413,73010700,13.5,135.4672232,34.7141447
1413,73010800,14.2,135.4672256,34.714142
1413,73010900,14.2,135.467228,34.7141392
1413,73011000,14.3,135.4672304,34.7141364
1413,73011100,15.0,135.4672328,34.7141335
1413,73011200,14.9,135.4672353,34.7141306
1413,73011300,14.8,135.4672377,34.7141277
1413,73011400,14.8,135.4672401,34.7141248
1413,73011500,15.0,135.4672424,34.714122
1413,73011600,14.0,135.4672447,34.7141193
1413,73011700,13.8,135.4672471,34.7141166
1413,73011800,11.4,135.4672494,34.7141139
1413,73011900,9.8,135.4672517,34.7141112
1413,73012000,8.7,135.4672541,34.7141084
1413,73012100,9.3,135.4672566,34.7141056
1413,73012200,8.8,135.4672591,34.7141027
1413,73012300,10.0,135.4672617,34.7140997
1413,73012400,10.4,135.4672643,34.7140967
1413,73012500,9.9,135.467267,34.7140936
1413,73012600,10.4,135.4672696,34.7140906
1413,73012700,9.8,135.4672722,34.7140876
1413,73012800,9.5,135.4672747,34.7140847
1413,73012900,8.6,135.4672773,34.7140818
1413,73013000,9.2,135.4672798,34.7140789
1413,73013100,9.2,135.4672824,34.714076
1413,73013200,10.4,135.467285,34.7140731
1413,73013300,10.4,135.4672876,34.7140701
1413,73013400,11.2,135.4672903,34.7140672
1413,73013500,12.0,135.4672929,34.7140641
1413,73013600,12.4,135.4672955,34.7140611
1413,73013700,12.8,135.4672981,34.7140581
1413,73013800,13.0,135.4673007,34.7140551
1413,73013900,13.0,135.4673033,34.7140521
1413,73014000,13.1,135.467306,34.714049
1413,73014100,13.8,135.4673087,34.714046
1413,73014200,14.1,135.4673113,34.714043
1413,73014300,14.0,135.4673139,34.71404
1413,73014400,14.0,135.4673165,34.714037
1413,73014500,14.3,135.467319,34.7140342
1413,73014600,14.3,135.4673214,34.7140315
1413,73014700,14.4,135.4673238,34.7140289
1413,73014800,11.8,135.467326,34.7140263
1413,73014900,12.7,135.4673281,34.7140239
1413,73015000,10.0,135.4673301,34.7140215
1413,73015100,8.9,135.4673321,34.7140192
1413,73015200,7.3,135.4673341,34.7140168
1413,73015300,8.3,135.467336,34.7140145
1413,73015400,7.9,135.467338,34.7140121
1413,73015500,8.9,135.46734,34.7140097
1413,73015600,8.5,135.4673421,34.7140074
1413,73015700,8.9,135.4673442,34.7140051
1413,73015800,9.2,135.4673465,34.7140029
1413,73015900,9.5,135.467349,34.7140009
1413,73016000,9.8,135.4673517,34.7139991
1413,73016100,10.2,135.4673544,34.7139976
1413,73016200,10.3,135.4673571,34.7139964
1413,73016300,10.3,135.4673596,34.7139954
1413,73016400,10.2,135.4673618,34.7139944
1413,73016500,10.2,135.4673635,34.7139934
1413,73016600,10.2,135.4673649,34.7139922
1413,73016700,10.2,135.4673661,34.7139906
1413,73016800,10.1,135.4673671,34.7139886
1413,73016900,10.1,135.467368,34.7139863
1413,73017000,10.3,135.4673691,34.7139837
1413,73017100,10.5,135.4673702,34.7139809
1413,73017200,10.7,135.4673713,34.7139781
1413,73017300,11.1,135.4673725,34.7139754
1413,73017400,10.9,135.4673738,34.7139729
1413,73017500,11.4,135.4673752,34.7139706
1413,73017600,11.4,135.4673766,34.7139685
1413,73017700,11.5,135.4673781,34.7139666
1413,73017800,11.4,135.4673796,34.7139648
1413,73017900,11.4,135.4673811,34.713963
1413,73018000,11.6,135.4673826,34.7139614
1413,73018100,11.7,135.4673841,34.7139598
1413,73018200,11.5,135.4673855,34.7139582
1413,73018300,11.7,135.467387,34.7139565
1413,73018400,11.8,135.4673886,34.7139547
1413,73018500,11.7,135.4673903,34.7139527
1413,73018600,11.9,135.4673922,34.7139504
1413,73018700,11.9,135.4673943,34.713948
1413,73018800,11.9,135.4673966,34.7139453
1413,73018900,11.9,135.4673992,34.7139426
1413,73019000,12.1,135.4674021,34.7139399
1413,73019100,11.9,135.4674051,34.7139373
1413,73019200,12.9,135.4674082,34.7139348
1413,73019300,13.1,135.4674113,34.7139326
1413,73019400,13.3,135.4674143,34.7139304
1413,73019500,13.4,135.4674171,34.7139282
1413,73019600,13.6,135.4674199,34.7139258
1413,73019700,13.4,135.4674226,34.7139232
1413,73019800,14.3,135.4674252,34.7139204
1413,73019900,14.3,135.4674278,34.7139175
1413,73020000,15.4,135.4674306,34.7139143
1413,73020100,16.2,135.4674333,34.713911
1413,73020200,16.7,135.4674362,34.7139075
1413,73020300,17.5,135.4674392,34.713904
1413,73020400,18.3,135.4674422,34.7139004
1413,73020500,18.9,135.4674452,34.7138968
1413,73020600,19.0,135.4674482,34.7138932
1413,73020700,18.9,135.4674512,34.7138896
1413,73020800,18.5,135.467454,34.7138862
1413,73020900,18.0,135.4674568,34.7138828
1413,73021000,17.6,135.4674595,34.7138795
1413,73021100,16.0,135.4674622,34.7138762
1413,73021200,16.0,135.4674649,34.7138728
1413,73021300,14.3,135.4674675,34.7138695
1413,73021400,13.7,135.4674701,34.7138662
1413,73021500,13.5,135.4674727,34.713863
1413,73021600,14.4,135.4674752,34.7138598
1413,73021700,15.3,135.4674778,34.7138567
1413,73021800,15.3,135.4674803,34.7138536
1413,73021900,15.3,135.4674828,34.7138505
1413,73022000,15.4,135.4674854,34.7138474
1413,73022100,15.5,135.4674879,34.7138443
1413,73022200,15.3,135.4674905,34.7138411
1413,73022300,15.3,135.4674932,34.7138379
1413,73022400,15.6,135.4674958,34.7138346
1413,73022500,14.4,135.4674983,34.7138314
1413,73022600,14.0,135.4675009,34.7138282
1413,73022700,12.9,135.4675035,34.7138251
1413,73022800,12.8,135.467506,34.713822
1413,73022900,11.8,135.4675086,34.7138189
1413,73023000,11.8,135.4675113,34.7138157
1413,73023100,11.8,135.4675139,34.7138126
1413,73023200,11.8,135.4675165,34.7138095
1413,73023300,11.8,135.4675191,34.7138065
1413,73023400,11.9,135.4675216,34.7138034
1413,73023500,10.9,135.467524,34.7138005
1413,73023600,10.7,135.4675262,34.7137977
1413,73023700,10.5,135.4675284,34.713795
1413,73023800,10.5,135.4675305,34.7137923
1413,73023900,10.5,135.4675326,34.7137896
1413,73024000,11.7,135.4675349,34.7137868
1413,73024100,11.4,135.4675374,34.7137837
1413,73024200,12.1,135.4675401,34.7137805
1413,73024300,12.9,135.4675431,34.713777
1413,73024400,13.6,135.4675462,34.7137733
1413,73024500,14.3,135.4675494,34.7137696
1413,73024600,15.2,135.4675527,34.7137658
1413,73024700,15.9,135.4675559,34.7137622
1413,73024800,15.9,135.467559,34.7137586
1413,73024900,16.2,135.467562,34.7137551
1413,73025000,16.5,135.467565,34.7137517
1413,73025100,16.6,135.467568,34.7137482
