TrackID,Time,Velocity,LongitudeGPS,LatitudeGPS
1447,73000000,36.8,135.465057,34.7153991
1447,73000100,36.6,135.4650682,34.7153961
1447,73000200,36.6,135.4650794,34.7153931
1447,73000300,36.2,135.4650906,34.7153901
1447,73000400,35.6,135.4651017,34.7153872
1447,73000500,35.1,135.4651128,34.7153843
1447,73000600,34.6,135.465124,34.7153814
1447,73000700,34.1,135.4651352,34.7153785
1447,73000800,34.1,135.4651465,34.7153756
1447,73000900,34.9,135.4651579,34.7153727
1447,73001000,36.2,135.4651696,34.7153697
1447,73001100,36.5,135.4651815,34.7153667
1447,73001200,37.9,135.4651935,34.7153637
1447,73001300,38.3,135.4652056,34.7153606
1447,73001400,39.4,135.4652176,34.7153575
1447,73001500,39.8,135.4652295,34.7153545
1447,73001600,40.3,135.4652411,34.7153515
1447,73001700,39.8,135.4652526,34.7153486
1447,73001800,40.3,135.4652641,34.7153457
1447,73001900,40.0,135.4652757,34.7153427
1447,73002000,39.3,135.4652875,34.7153397
1447,73002100,38.5,135.4652995,34.7153367
1447,73002200,39.2,135.4653116,34.7153337
1447,73002300,39.1,135.4653235,34.7153306
1447,73002400,38.8,135.465335,34.7153277
1447,73002500,38.2,135.4653462,34.7153247
1447,73002600,38.0,135.465357,34.7153218
1447,73002700,36.4,135.4653679,34.7153188
1447,73002800,36.4,135.4653792,34.7153155
1447,73002900,36.9,135.4653916,34.7153118
1447,73003000,37.5,135.4654058,34.7153075
1447,73003100,38.5,135.4654225,34.7153023
1447,73003200,38.5,135.4654423,34.7152963
1447,73003300,39.4,135.4654653,34.7152895
1447,73003400,39.5,135.4654909,34.7152823
1447,73003500,39.6,135.4655181,34.7152749
1447,73003600,39.8,135.4655456,34.7152678
1447,73003700,39.9,135.4655719,34.7152611
1447,73003800,39.6,135.4655959,34.7152551
1447,73003900,41.2,135.4656168,34.7152498
1447,73004000,43.3,135.4656348,34.715245
1447,73004100,44.1,135.4656502,34.7152406
1447,73004200,45.3,135.4656638,34.7152366
1447,73004300,46.2,135.4656761,34.7152327
1447,73004400,46.3,135.4656878,34.7152289
1447,73004500,46.0,135.4656991,34.7152251
1447,73004600,46.5,135.4657104,34.7152213
1447,73004700,46.0,135.4657219,34.7152173
1447,73004800,46.5,135.4657336,34.7152133
1447,73004900,46.7,135.4657456,34.7152091
1447,73005000,46.6,135.4657578,34.7152049
1447,73005100,45.8,135.4657702,34.7152007
1447,73005200,45.8,135.4657826,34.7151964
1447,73005300,44.9,135.4657951,34.7151921
1447,73005400,44.7,135.4658077,34.7151878
1447,73005500,44.7,135.4658203,34.7151834
1447,73005600,45.1,135.465833,34.715179
1447,73005700,44.9,135.4658458,34.7151745
1447,73005800,45.2,135.4658584,34.7151699
1447,73005900,45.5,135.4658708,34.7151654
1447,73006000,45.2,135.4658826,34.715161
1447,73006100,44.0,135.4658938,34.7151568
1447,73006200,44.1,135.4659041,34.7151529
1447,73006300,44.0,135.4659135,34.7151494
1447,73006400,43.8,135.4659224,34.7151461
1447,73006500,43.7,135.465931,34.715143
1447,73006600,43.5,135.4659397,34.7151399
1447,73006700,43.4,135.4659489,34.7151367
1447,73006800,43.2,135.4659587,34.7151332
1447,73006900,43.2,135.4659694,34.7151294
1447,73007000,43.2,135.4659808,34.7151252
1447,73007100,42.8,135.4659928,34.7151207
1447,73007200,41.9,135.4660052,34.7151159
1447,73007300,42.1,135.466018,34.7151108
1447,73007400,43.6,135.4660309,34.7151056
1447,73007500,44.3,135.4660438,34.7151004
1447,73007600,44.9,135.4660565,34.7150951
1447,73007700,45.0,135.4660691,34.7150898
1447,73007800,44.4,135.4660813,34.7150846
1447,73007900,43.9,135.4660933,34.7150794
1447,73008000,43.0,135.4661051,34.7150743
1447,73008100,42.4,135.4661168,34.7150691
1447,73008200,42.6,135.4661283,34.7150639
1447,73008300,42.5,135.4661397,34.7150587
1447,73008400,42.8,135.466151,34.7150534
1447,73008500,43.1,135.4661621,34.7150482
1447,73008600,43.4,135.4661731,34.715043
1447,73008700,42.9,135.4661839,34.7150378
1447,73008800,42.2,135.4661946,34.7150326
1447,73008900,41.6,135.4662052,34.7150275
1447,73009000,41.6,135.4662158,34.7150223
1447,73009100,40.9,135.4662265,34.7150171
1447,73009200,40.9,135.4662372,34.7150118
1447,73009300,41.3,135.4662481,34.7150065
1447,73009400,41.5,135.4662591,34.7150009
1447,73009500,41.3,135.4662702,34.7149952
1447,73009600,41.1,135.4662815,34.7149893
1447,73009700,41.0,135.4662929,34.7149831
1447,73009800,40.8,135.4663045,34.7149767
1447,73009900,40.6,135.466316,34.7149703
1447,73010000,40.9,135.4663274,34.7149638
1447,73010100,41.3,135.4663384,34.7149576
1447,73010200,41.6,135.4663492,34.7149515
1447,73010300,43.0,135.4663596,34.7149456
1447,73010400,43.0,135.4663697,34.7149399
1447,73010500,43.6,135.4663795,34.7149342
1447,73010600,43.6,135.466389,34.7149286
1447,73010700,43.3,135.4663984,34.7149231
1447,73010800,42.5,135.4664078,34.7149175
1447,73010900,42.5,135.4664171,34.7149119
1447,73011000,42.8,135.4664264,34.7149063
1447,73011100,42.4,135.4664357,34.7149007
1447,73011200,43.3,135.4664451,34.7148951
1447,73011300,43.4,135.4664543,34.7148894
1447,73011400,42.1,135.4664635,34.7148838
1447,73011500,41.1,135.4664724,34.7148781
1447,73011600,41.1,135.4664812,34.7148725
1447,73011700,39.9,135.4664898,34.7148668
1447,73011800,39.1,135.4664982,34.7148611
1447,73011900,38.4,135.4665066,34.7148554
1447,73012000,38.4,135.4665149,34.7148496
1447,73012100,38.4,135.4665232,34.714844
1447,73012200,38.4,135.4665315,34.7148385
1447,73012300,38.4,135.4665398,34.7148331
1447,73012400,38.0,135.4665481,34.7148279
1447,73012500,37.7,135.4665563,34.714823
1447,73012600,37.3,135.4665643,34.7148183
1447,73012700,36.6,135.4665722,34.7148139
1447,73012800,36.5,135.4665798,34.7148097
1447,73012900,36.5,135.4665872,34.7148057
1447,73013000,36.4,135.4665943,34.7148016
1447,73013100,36.3,135.4666011,34.7147974
1447,73013200,36.3,135.4666079,34.714793
1447,73013300,36.2,135.4666147,34.7147882
