TrackID,Time,Velocity,LongitudeGPS,LatitudeGPS
1425,73000000,27.2,135.4646628,34.7154613
1425,73000100,28.2,135.4646721,34.715459
1425,73000200,28.5,135.4646816,34.7154565
1425,73000300,28.8,135.4646914,34.7154538
1425,73000400,29.0,135.4647013,34.715451
1425,73000500,29.6,135.4647115,34.7154482
1425,73000600,29.6,135.4647217,34.7154455
1425,73000700,30.9,135.4647317,34.7154432
1425,73000800,31.8,135.4647415,34.7154411
1425,73000900,31.9,135.4647509,34.7154395
1425,73001000,31.5,135.4647596,34.715438
1425,73001100,31.5,135.4647678,34.7154367
1425,73001200,31.4,135.4647755,34.7154352
1425,73001300,31.2,135.464783,34.7154333
1425,73001400,31.1,135.4647904,34.715431
1425,73001500,31.0,135.4647981,34.7154283
1425,73001600,30.4,135.4648064,34.7154254
1425,73001700,30.8,135.4648154,34.7154223
1425,73001800,31.7,135.4648253,34.7154191
1425,73001900,32.6,135.4648358,34.7154159
1425,73002000,33.9,135.4648468,34.7154128
1425,73002100,33.9,135.4648583,34.7154097
1425,73002200,34.0,135.46487,34.7154066
1425,73002300,33.6,135.4648818,34.7154036
1425,73002400,33.2,135.4648935,34.7154006
1425,73002500,33.8,135.4649051,34.7153976
1425,73002600,35.5,135.4649167,34.7153946
1425,73002700,35.4,135.4649281,34.7153916
1425,73002800,35.9,135.4649395,34.7153887
1425,73002900,36.3,135.4649508,34.7153857
1425,73003000,36.7,135.4649622,34.7153827
1425,73003100,36.2,135.4649737,34.7153798
1425,73003200,36.2,135.4649852,34.7153768
1425,73003300,36.2,135.4649967,34.7153738
1425,73003400,36.2,135.4650081,34.7153709
1425,73003500,36.4,135.4650193,34.715368
1425,73003600,36.7,135.4650302,34.7153652
1425,73003700,36.5,135.4650409,34.7153624
1425,73003800,36.5,135.4650515,34.7153597
1425,73003900,36.0,135.465062,34.715357
1425,73004000,35.5,135.4650726,34.7153543
1425,73004100,35.1,135.4650834,34.7153515
1425,73004200,35.1,135.4650945,34.7153487
1425,73004300,34.2,135.4651056,34.7153458
1425,73004400,33.5,135.4651169,34.715343
1425,73004500,33.2,135.4651281,34.7153401
1425,73004600,34.9,135.4651393,34.7153373
1425,73004700,35.2,135.4651504,34.7153345
1425,73004800,36.5,135.4651615,34.7153317
1425,73004900,37.8,135.4651725,34.7153289
1425,73005000,38.1,135.4651837,34.7153261
1425,73005100,37.8,135.465195,34.7153233
1425,73005200,38.1,135.4652066,34.7153204
1425,73005300,38.9,135.4652183,34.7153174
1425,73005400,38.7,135.4652303,34.7153144
1425,73005500,38.9,135.4652426,34.7153114
1425,73005600,38.9,135.4652552,34.7153083
1425,73005700,38.2,135.4652682,34.7153051
1425,73005800,38.2,135.4652815,34.7153018
1425,73005900,38.9,135.4652949,34.7152986
1425,73006000,38.2,135.4653082,34.7152953
1425,73006100,38.1,135.4653207,34.7152922
1425,73006200,38.8,135.4653322,34.7152893
1425,73006300,38.3,135.4653422,34.7152867
1425,73006400,37.9,135.4653509,34.7152844
1425,73006500,37.9,135.4653586,34.7152823
1425,73006600,38.3,135.4653663,34.7152802
1425,73006700,37.8,135.4653749,34.7152779
1425,73006800,36.4,135.4653857,34.7152751
1425,73006900,36.7,135.4653996,34.7152715
1425,73007000,36.4,135.4654172,34.715267
1425,73007100,36.4,135.4654386,34.7152614
1425,73007200,36.4,135.4654633,34.715255
1425,73007300,36.4,135.4654905,34.7152477
1425,73007400,36.4,135.4655189,34.7152401
1425,73007500,36.4,135.4655471,34.7152323
1425,73007600,36.4,135.4655739,34.7152248
1425,73007700,37.9,135.465598,34.715218
1425,73007800,39.8,135.4656191,34.7152119
1425,73007900,41.8,135.4656371,34.7152067
1425,73008000,43.6,135.4656526,34.715202
1425,73008100,44.0,135.4656662,34.7151979
1425,73008200,44.4,135.4656786,34.7151942
1425,73008300,45.1,135.4656902,34.7151906
1425,73008400,45.1,135.4657015,34.7151871
1425,73008500,45.4,135.4657127,34.7151836
1425,73008600,46.3,135.465724,34.71518
1425,73008700,46.3,135.4657355,34.7151763
1425,73008800,46.3,135.4657473,34.7151724
1425,73008900,46.3,135.4657592,34.7151684
1425,73009000,45.0,135.4657713,34.7151643
1425,73009100,44.1,135.4657836,34.7151602
1425,73009200,45.0,135.465796,34.7151559
1425,73009300,45.2,135.4658085,34.7151516
1425,73009400,45.0,135.4658211,34.7151472
1425,73009500,45.9,135.4658339,34.7151427
1425,73009600,45.9,135.4658467,34.7151383
1425,73009700,45.4,135.4658596,34.7151338
1425,73009800,45.0,135.4658724,34.7151295
1425,73009900,44.4,135.4658849,34.7151254
1425,73010000,44.4,135.4658968,34.7151217
1425,73010100,44.6,135.4659078,34.7151184
1425,73010200,44.4,135.465918,34.7151155
1425,73010300,44.2,135.4659272,34.7151127
1425,73010400,44.1,135.4659356,34.71511
1425,73010500,43.9,135.4659437,34.715107
1425,73010600,43.8,135.4659518,34.7151037
1425,73010700,43.6,135.4659604,34.7151
