TrackID,Time,Velocity,LongitudeGPS,LatitudeGPS
1431,73000000,34.9,135.4669564,34.7144861
1431,73000100,34.9,135.4669632,34.7144795
1431,73000200,34.9,135.4669695,34.7144732
1431,73000300,34.8,135.4669755,34.7144672
1431,73000400,34.8,135.4669813,34.7144615
1431,73000500,35.4,135.466987,34.7144558
1431,73000600,34.8,135.4669928,34.7144502
1431,73000700,34.2,135.4669985,34.7144446
1431,73000800,34.1,135.4670042,34.714439
1431,73000900,34.2,135.4670097,34.7144335
1431,73001000,34.2,135.467015,34.7144282
1431,73001100,34.2,135.4670198,34.7144231
1431,73001200,33.5,135.4670243,34.7144182
1431,73001300,33.3,135.4670286,34.7144135
1431,73001400,33.1,135.4670327,34.7144086
1431,73001500,33.0,135.467037,34.7144035
1431,73001600,32.8,135.4670417,34.7143981
1431,73001700,32.6,135.4670467,34.7143922
1431,73001800,33.0,135.467052,34.7143861
1431,73001900,32.7,135.4670576,34.7143798
1431,73002000,32.6,135.4670632,34.7143737
1431,73002100,32.6,135.4670687,34.7143676
1431,73002200,32.5,135.4670741,34.7143617
1431,73002300,32.6,135.4670793,34.714356
1431,73002400,32.6,135.4670844,34.7143505
1431,73002500,31.6,135.4670894,34.7143451
1431,73002600,31.3,135.4670944,34.7143397
1431,73002700,30.0,135.4670993,34.7143344
1431,73002800,28.7,135.4671041,34.7143292
1431,73002900,27.7,135.467109,34.7143239
1431,73003000,27.4,135.4671137,34.7143185
1431,73003100,26.8,135.4671183,34.7143132
1431,73003200,27.4,135.4671227,34.7143077
1431,73003300,28.8,135.4671271,34.7143023
1431,73003400,28.2,135.4671314,34.714297
1431,73003500,27.8,135.4671358,34.7142917
1431,73003600,27.5,135.4671403,34.7142866
1431,73003700,27.2,135.467145,34.7142815
1431,73003800,27.0,135.4671498,34.7142764
1431,73003900,27.0,135.4671547,34.7142713
1431,73004000,26.8,135.4671596,34.7142661
1431,73004100,26.6,135.4671642,34.7142607
1431,73004200,25.7,135.4671687,34.7142552
1431,73004300,25.7,135.4671729,34.7142496
1431,73004400,26.0,135.4671769,34.7142442
1431,73004500,25.8,135.4671808,34.714239
1431,73004600,25.7,135.4671847,34.7142341
1431,73004700,25.7,135.4671887,34.7142294
1431,73004800,25.7,135.467193,34.7142249
1431,73004900,25.7,135.4671977,34.7142204
1431,73005000,25.7,135.4672027,34.7142158
1431,73005100,26.6,135.4672079,34.7142111
1431,73005200,26.6,135.4672132,34.714206
1431,73005300,26.6,135.4672185,34.7142008
1431,73005400,26.5,135.4672237,34.7141955
1431,73005500,26.6,135.4672287,34.7141901
1431,73005600,26.2,135.4672335,34.7141846
1431,73005700,25.1,135.4672384,34.7141791
1431,73005800,25.1,135.4672431,34.7141736
1431,73005900,24.8,135.4672478,34.7141681
1431,73006000,25.0,135.4672526,34.7141626
1431,73006100,25.8,135.4672573,34.7141571
1431,73006200,26.5,135.4672619,34.7141516
1431,73006300,26.7,135.4672665,34.7141461
1431,73006400,26.7,135.4672711,34.7141406
1431,73006500,26.7,135.4672756,34.7141351
1431,73006600,26.4,135.4672801,34.7141296
1431,73006700,25.9,135.4672846,34.7141241
1431,73006800,25.3,135.4672891,34.7141185
1431,73006900,25.2,135.4672936,34.7141129
1431,73007000,24.6,135.4672981,34.7141072
1431,73007100,24.6,135.4673026,34.7141017
1431,73007200,24.6,135.4673071,34.7140962
1431,73007300,24.5,135.4673117,34.7140909
1431,73007400,24.5,135.4673164,34.7140857
1431,73007500,24.5,135.4673211,34.7140806
1431,73007600,24.9,135.4673259,34.7140755
1431,73007700,25.2,135.4673306,34.7140705
1431,73007800,25.2,135.4673354,34.7140653
1431,73007900,25.2,135.4673401,34.7140601
1431,73008000,25.5,135.4673448,34.7140549
1431,73008100,25.1,135.4673495,34.7140496
1431,73008200,25.1,135.4673541,34.7140443
1431,73008300,25.1,135.4673586,34.714039
1431,73008400,25.1,135.4673631,34.7140338
1431,73008500,23.9,135.4673675,34.7140288
1431,73008600,23.7,135.4673718,34.7140238
1431,73008700,23.4,135.4673761,34.7140189
1431,73008800,23.2,135.4673804,34.714014
1431,73008900,23.7,135.4673847,34.7140092
1431,73009000,24.0,135.4673891,34.7140043
1431,73009100,24.3,135.4673934,34.7139994
1431,73009200,24.6,135.4673977,34.7139944
1431,73009300,25.9,135.467402,34.7139895
1431,73009400,25.9,135.4674063,34.7139845
1431,73009500,25.3,135.4674105,34.7139796
1431,73009600,25.3,135.4674147,34.7139746
1431,73009700,25.7,135.4674189,34.7139698
1431,73009800,24.6,135.4674231,34.7139651
1431,73009900,25.2,135.4674273,34.7139605
1431,73010000,24.3,135.4674315,34.713956
1431,73010100,24.3,135.4674358,34.7139518
1431,73010200,24.3,135.4674401,34.7139477
1431,73010300,24.3,135.4674445,34.7139438
1431,73010400,23.5,135.4674488,34.7139399
1431,73010500,24.6,135.4674531,34.7139359
1431,73010600,24.8,135.4674572,34.7139318
1431,73010700,24.6,135.4674613,34.7139275
1431,73010800,25.8,135.4674654,34.7139231
1431,73010900,25.8,135.4674694,34.7139185
1431,73011000,25.8,135.4674734,34.7139138
1431,73011100,25.7,135.4674774,34.7139091
1431,73011200,25.1,135.4674815,34.7139043
1431,73011300,24.2,135.4674856,34.7138995
1431,73011400,23.7,135.4674898,34.7138946
1431,73011500,23.7,135.467494,34.7138898
1431,73011600,23.8,135.4674982,34.713885
1431,73011700,23.9,135.4675023,34.7138804
1431,73011800,24.0,135.4675061,34.7138759
1431,73011900,23.9,135.4675099,34.7138716
1431,73012000,23.7,135.4675135,34.7138674
1431,73012100,24.1,135.467517,34.7138632
1431,73012200,23.6,135.4675205,34.7138591
1431,73012300,23.1,135.4675241,34.7138549
1431,73012400,22.6,135.4675277,34.7138507
1431,73012500,22.5,135.4675313,34.7138465
1431,73012600,21.6,135.4675349,34.7138422
1431,73012700,21.6,135.4675385,34.713838
