TrackID,Time,Velocity,LongitudeGPS,LatitudeGPS
1420,73000000,31.8,135.4652941,34.7152986
1420,73000100,31.7,135.4653035,34.715296
1420,73000200,31.5,135.4653128,34.7152935
1420,73000300,31.5,135.4653217,34.715291
1420,73000400,31.1,135.4653304,34.7152887
1420,73000500,30.8,135.4653389,34.7152863
1420,73000600,29.4,135.4653476,34.715284
1420,73000700,28.4,135.4653567,34.7152817
1420,73000800,28.4,135.4653666,34.7152791
1420,73000900,28.2,135.4653776,34.7152763
1420,73001000,28.6,135.4653902,34.7152731
1420,73001100,28.9,135.4654049,34.7152694
1420,73001200,31.0,135.4654222,34.715265
1420,73001300,32.5,135.4654421,34.7152598
1420,73001400,32.5,135.4654646,34.7152539
1420,73001500,32.6,135.4654892,34.7152474
1420,73001600,32.6,135.4655148,34.7152404
1420,73001700,32.7,135.4655403,34.7152333
1420,73001800,32.7,135.4655646,34.7152265
1420,73001900,32.7,135.4655867,34.7152202
1420,73002000,34.7,135.4656062,34.7152146
1420,73002100,37.0,135.465623,34.7152098
1420,73002200,39.6,135.4656376,34.7152055
1420,73002300,41.0,135.4656506,34.7152017
1420,73002400,41.3,135.4656625,34.7151982
1420,73002500,41.5,135.465674,34.7151947
1420,73002600,41.6,135.4656852,34.7151913
1420,73002700,41.6,135.4656967,34.7151878
1420,73002800,42.2,135.4657084,34.7151842
1420,73002900,42.2,135.4657203,34.7151804
1420,73003000,41.9,135.4657325,34.7151766
1420,73003100,41.9,135.4657448,34.7151727
1420,73003200,41.9,135.4657571,34.7151687
1420,73003300,41.2,135.4657694,34.7151647
1420,73003400,40.9,135.4657817,34.7151607
1420,73003500,41.0,135.4657941,34.7151566
1420,73003600,40.8,135.4658066,34.7151523
1420,73003700,41.0,135.4658193,34.7151479
1420,73003800,41.1,135.4658322,34.7151433
1420,73003900,42.0,135.4658452,34.7151386
1420,73004000,41.4,135.4658583,34.715134
1420,73004100,41.7,135.4658711,34.7151295
1420,73004200,41.5,135.4658834,34.7151253
1420,73004300,42.5,135.4658951,34.7151214
1420,73004400,42.5,135.4659059,34.7151179
1420,73004500,42.4,135.4659157,34.7151148
1420,73004600,42.2,135.4659247,34.7151118
1420,73004700,41.9,135.4659332,34.7151087
1420,73004800,41.7,135.4659418,34.7151055
1420,73004900,40.9,135.4659507,34.715102
1420,73005000,40.3,135.4659604,34.7150982
1420,73005100,39.1,135.4659711,34.715094
1420,73005200,39.2,135.4659824,34.7150894
1420,73005300,39.2,135.4659943,34.7150846
1420,73005400,39.3,135.4660065,34.7150795
1420,73005500,40.6,135.4660188,34.7150744
1420,73005600,41.8,135.4660311,34.7150693
1420,73005700,41.4,135.4660434,34.7150644
1420,73005800,41.5,135.4660558,34.7150595
1420,73005900,41.1,135.4660684,34.7150546
1420,73006000,40.8,135.4660813,34.7150496
1420,73006100,40.1,135.4660943,34.7150445
1420,73006200,40.2,135.4661074,34.7150392
1420,73006300,40.7,135.4661204,34.7150336
1420,73006400,41.1,135.4661331,34.7150278
1420,73006500,41.3,135.4661453,34.7150219
1420,73006600,42.3,135.4661571,34.715016
1420,73006700,42.3,135.4661686,34.7150102
1420,73006800,41.4,135.4661797,34.7150045
1420,73006900,40.8,135.4661908,34.714999
1420,73007000,41.0,135.4662019,34.7149936
1420,73007100,40.7,135.466213,34.7149884
1420,73007200,41.3,135.4662242,34.7149833
1420,73007300,41.4,135.4662353,34.7149784
1420,73007400,42.0,135.4662462,34.7149736
1420,73007500,41.9,135.466257,34.7149687
1420,73007600,41.8,135.4662675,34.7149636
1420,73007700,41.6,135.4662779,34.714958
1420,73007800,41.5,135.4662884,34.7149521
1420,73007900,41.4,135.466299,34.7149456
1420,73008000,41.6,135.4663098,34.7149389
1420,73008100,41.9,135.4663206,34.7149321
1420,73008200,42.4,135.4663315,34.7149253
1420,73008300,43.8,135.4663423,34.7149186
1420,73008400,43.7,135.466353,34.7149121
1420,73008500,44.5,135.4663636,34.7149058
1420,73008600,44.6,135.4663739,34.7148997
1420,73008700,44.6,135.4663841,34.7148937
1420,73008800,44.6,135.4663942,34.7148878
1420,73008900,44.6,135.4664042,34.7148819
1420,73009000,44.5,135.4664142,34.7148761
1420,73009100,44.4,135.4664241,34.7148702
1420,73009200,44.4,135.466434,34.7148643
1420,73009300,43.2,135.4664438,34.7148584
1420,73009400,42.5,135.4664535,34.7148526
1420,73009500,40.9,135.4664631,34.7148468
1420,73009600,40.9,135.4664725,34.7148411
1420,73009700,40.9,135.4664818,34.7148355
1420,73009800,40.7,135.4664911,34.7148299
1420,73009900,40.1,135.4665002,34.7148243
1420,73010000,40.3,135.4665092,34.7148184
1420,73010100,40.3,135.466518,34.7148124
1420,73010200,40.3,135.4665266,34.7148061
1420,73010300,40.0,135.4665353,34.7147997
1420,73010400,39.7,135.466544,34.7147933
1420,73010500,39.5,135.466553,34.7147869
1420,73010600,38.8,135.4665624,34.7147806
1420,73010700,38.8,135.4665722,34.7147746
1420,73010800,39.2,135.4665823,34.7147687
