TrackID,Time,Velocity,LongitudeGPS,LatitudeGPS
1416,73000000,46.2,135.4664536,34.714856
1416,73000100,45.1,135.4664634,34.7148499
1416,73000200,44.0,135.4664733,34.7148437
1416,73000300,43.8,135.4664832,34.7148374
1416,73000400,43.8,135.4664931,34.7148309
1416,73000500,44.4,135.4665029,34.7148244
1416,73000600,44.5,135.4665127,34.7148179
1416,73000700,44.8,135.4665225,34.7148113
1416,73000800,44.1,135.4665321,34.7148047
1416,73000900,43.4,135.4665417,34.7147982
1416,73001000,43.1,135.4665512,34.7147916
1416,73001100,43.2,135.4665607,34.7147851
1416,73001200,43.2,135.4665701,34.7147785
1416,73001300,43.4,135.4665795,34.7147719
1416,73001400,43.3,135.466589,34.7147653
1416,73001500,43.3,135.4665984,34.7147585
1416,73001600,43.5,135.4666079,34.7147517
1416,73001700,42.8,135.4666175,34.7147447
1416,73001800,42.0,135.4666271,34.7147376
1416,73001900,41.2,135.4666366,34.7147302
1416,73002000,41.2,135.466646,34.7147227
1416,73002100,41.2,135.4666553,34.7147152
1416,73002200,41.2,135.4666645,34.7147076
1416,73002300,40.7,135.4666736,34.7147
1416,73002400,40.6,135.4666826,34.7146924
1416,73002500,40.4,135.4666915,34.7146848
1416,73002600,41.0,135.4667004,34.7146772
1416,73002700,41.3,135.4667092,34.7146697
1416,73002800,40.7,135.4667179,34.7146623
1416,73002900,40.4,135.4667264,34.7146551
1416,73003000,41.3,135.4667347,34.7146482
1416,73003100,41.1,135.4667428,34.7146414
1416,73003200,41.2,135.4667507,34.7146347
1416,73003300,41.4,135.4667584,34.7146281
1416,73003400,41.4,135.4667661,34.7146215
1416,73003500,41.4,135.4667738,34.7146148
1416,73003600,41.4,135.4667816,34.7146082
1416,73003700,40.3,135.4667894,34.7146016
1416,73003800,39.2,135.4667973,34.7145952
1416,73003900,38.7,135.466805,34.7145889
1416,73004000,38.8,135.4668124,34.7145827
1416,73004100,38.9,135.4668195,34.7145765
1416,73004200,38.6,135.4668261,34.7145702
1416,73004300,38.3,135.4668324,34.7145639
1416,73004400,38.3,135.4668383,34.7145574
1416,73004500,38.3,135.4668441,34.714551
1416,73004600,38.3,135.4668498,34.7145445
1416,73004700,37.7,135.4668554,34.7145383
1416,73004800,37.0,135.4668609,34.7145322
1416,73004900,36.2,135.4668665,34.7145263
1416,73005000,35.6,135.4668721,34.7145207
1416,73005100,35.3,135.4668778,34.7145152
